,timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
133,2019-05-22 00:00:00+00:00,1717105.0,NZ,514930529.61,299.8829597549364,0.0020976196851464424,True,1.8991499141729635
134,2019-06-22 00:00:00+00:00,1730244.0,NZ,517974149.43,299.3648002420468,0.0020939952658224122,True,1.9136818913801341
135,2019-07-22 00:00:00+00:00,1739842.0,NZ,511261712.51,293.8552538161511,0.0020554571206452695,True,1.924297457042241
136,2019-08-22 00:00:00+00:00,1765048.0,NZ,517719907.43,293.3177496759295,0.0020516973896278824,True,1.952175759613513
137,2019-09-22 00:00:00+00:00,1799855.0,NZ,521136550.56,289.54363021465616,0.002025298199482064,True,1.9906729459024226
138,2019-10-22 00:00:00+00:00,1815372.0,NZ,525869844.92,289.6760801202178,0.002026224659356373,True,2.007835035127148
139,2019-11-22 00:00:00+00:00,1846073.0,NZ,530828033.12,287.5444433237472,0.002011314297962337,True,2.04179090941266
140,2019-12-22 00:00:00+00:00,1859821.0,NZ,533505587.26,286.85856717393773,0.002006516735224566,True,2.0569964518926187
141,2020-01-22 00:00:00+00:00,1868599.0,NZ,535962486.21,286.8258445016828,0.0020062878468558214,True,2.0667050823762585
142,2020-02-22 00:00:00+00:00,1890106.0,NZ,540071318.28,285.73599484896613,0.0019986645724715192,True,2.0904922224778355
143,2020-03-22 00:00:00+00:00,1903589.0,NZ,544027122.19,285.79022162347025,0.0019990438776169494,True,2.105404670052558
144,2020-04-22 00:00:00+00:00,1921304.0,NZ,548080922.88,285.2650714722917,0.001995370560214487,True,2.1249977879629793
145,2020-05-22 00:00:00+00:00,1947496.0,NZ,553057817.21,283.9840580981938,0.001986410134878418,True,2.1539666247854323
146,2020-06-22 00:00:00+00:00,1963356.0,NZ,557674114.27,284.0412611212638,0.0019868102582710225,True,2.1715080783591993
147,2020-07-22 00:00:00+00:00,1988022.0,NZ,564647579.95,284.024814589577,0.001986695218161218,True,2.1987891309348955
148,2020-08-22 00:00:00+00:00,2023784.0,NZ,574022949.25,283.6384462225218,0.0019839926508225633,True,2.238342564901166
149,2020-09-22 00:00:00+00:00,2041874.0,NZ,578420077.62,283.27902584586514,0.001981478579139618,True,2.25835043975296
