timestamp,value,country
2016-04-22T00:00:00Z,922876.0,NZ
2016-05-22T00:00:00Z,931929.0,NZ
2016-06-22T00:00:00Z,937272.0,NZ
2016-07-22T00:00:00Z,971698.0,NZ
2016-08-22T00:00:00Z,1012317.0,NZ
2016-09-22T00:00:00Z,1036298.0,NZ
2016-10-22T00:00:00Z,1045616.0,NZ
2016-11-22T00:00:00Z,1052225.0,NZ
2016-12-22T00:00:00Z,1066982.0,NZ
2017-01-22T00:00:00Z,1081074.0,NZ
2017-02-22T00:00:00Z,1108254.0,NZ
2017-03-22T00:00:00Z,1121500.0,NZ
2017-04-22T00:00:00Z,1126533.0,NZ
2017-05-22T00:00:00Z,1139212.0,NZ
2017-06-22T00:00:00Z,1146258.0,NZ
2017-07-22T00:00:00Z,1166232.0,NZ
2017-08-22T00:00:00Z,1192423.0,NZ
2017-09-22T00:00:00Z,1199585.0,NZ
2017-10-22T00:00:00Z,1211301.0,NZ
2017-11-22T00:00:00Z,1218221.0,NZ
2017-12-22T00:00:00Z,1236175.0,NZ
2018-01-22T00:00:00Z,1260097.0,NZ
2018-02-22T00:00:00Z,1299330.0,NZ
2018-03-22T00:00:00Z,1323734.0,NZ
2018-04-22T00:00:00Z,1360495.0,NZ
2018-05-22T00:00:00Z,1380292.0,NZ
2018-06-22T00:00:00Z,1413060.0,NZ
2018-07-22T00:00:00Z,1462868.0,NZ
2018-08-22T00:00:00Z,1531023.0,NZ
2018-09-22T00:00:00Z,1566444.0,NZ
2018-10-22T00:00:00Z,1611741.0,NZ
2018-11-22T00:00:00Z,1633346.0,NZ
2018-12-22T00:00:00Z,1642396.0,NZ
2019-01-22T00:00:00Z,1656733.0,NZ
2019-02-22T00:00:00Z,1675050.0,NZ
2019-03-22T00:00:00Z,1695686.0,NZ
2019-04-22T00:00:00Z,1702150.0,NZ
2019-05-22T00:00:00Z,1717105.0,NZ
2019-06-22T00:00:00Z,1730244.0,NZ
2019-07-22T00:00:00Z,1739842.0,NZ
2019-08-22T00:00:00Z,1765048.0,NZ
2019-09-22T00:00:00Z,1799855.0,NZ
2019-10-22T00:00:00Z,1815372.0,NZ
2019-11-22T00:00:00Z,1846073.0,NZ
2019-12-22T00:00:00Z,1859821.0,NZ
2020-01-22T00:00:00Z,1868599.0,NZ
2020-02-22T00:00:00Z,1890106.0,NZ
2020-03-22T00:00:00Z,1903589.0,NZ
2020-04-22T00:00:00Z,1921304.0,NZ
2020-05-22T00:00:00Z,1947496.0,NZ
2020-06-22T00:00:00Z,1963356.0,NZ
2020-07-22T00:00:00Z,1988022.0,NZ
2020-08-22T00:00:00Z,2023784.0,NZ
2020-09-22T00:00:00Z,2041874.0,NZ
2020-10-22T00:00:00Z,2061213.0,NZ
2020-11-22T00:00:00Z,2107385.0,NZ
2020-12-22T00:00:00Z,2120386.0,NZ
2021-01-22T00:00:00Z,2137157.0,NZ
2021-02-22T00:00:00Z,2158411.0,NZ
2021-03-22T00:00:00Z,2189570.0,NZ
2021-04-22T00:00:00Z,2236616.0,NZ
2021-05-22T00:00:00Z,2346009.0,NZ
2021-06-22T00:00:00Z,2482566.0,NZ
2021-07-22T00:00:00Z,2578267.0,NZ
2021-08-22T00:00:00Z,2673540.0,NZ
2021-09-22T00:00:00Z,2804631.0,NZ
2021-10-22T00:00:00Z,2874837.0,NZ
2021-11-22T00:00:00Z,2945905.0,NZ
2021-12-22T00:00:00Z,2990341.0,NZ
2022-01-22T00:00:00Z,3029548.0,NZ
2022-02-22T00:00:00Z,3070807.0,NZ
2022-03-22T00:00:00Z,3114380.0,NZ
2022-04-22T00:00:00Z,3177087.0,NZ
2022-05-22T00:00:00Z,3223061.0,NZ
2022-06-22T00:00:00Z,3276476.0,NZ
2022-07-22T00:00:00Z,3343312.0,NZ
2022-08-22T00:00:00Z,3412740.0,NZ
2022-09-22T00:00:00Z,3472420.0,NZ
2022-10-22T00:00:00Z,3519888.0,NZ
2022-11-22T00:00:00Z,3572540.0,NZ
2022-12-22T00:00:00Z,3595344.0,NZ
2023-01-22T00:00:00Z,3631416.0,NZ
2023-02-22T00:00:00Z,3695258.0,NZ
2023-03-22T00:00:00Z,3760536.0,NZ
2023-04-22T00:00:00Z,3821683.0,NZ
2023-05-22T00:00:00Z,3860103.0,NZ
2023-06-22T00:00:00Z,3904874.0,NZ
2023-07-22T00:00:00Z,3951582.0,NZ
2023-08-22T00:00:00Z,3978749.0,NZ
2023-09-22T00:00:00Z,4018091.0,NZ
2023-10-22T00:00:00Z,4057452.0,NZ
2023-11-22T00:00:00Z,4090576.0,NZ
2023-12-22T00:00:00Z,4118195.0,NZ
2024-01-22T00:00:00Z,4138993.0,NZ
2024-02-22T00:00:00Z,4167930.0,NZ
2024-03-22T00:00:00Z,4197176.0,NZ
2024-04-22T00:00:00Z,4233749.0,NZ
2024-05-22T00:00:00Z,4261896.0,NZ
2024-06-22T00:00:00Z,4281377.0,NZ
2024-07-22T00:00:00Z,4321763.0,NZ
2024-08-22T00:00:00Z,4353349.0,NZ
2024-09-22T00:00:00Z,4437518.0,NZ
2024-10-22T00:00:00Z,4465154.0,NZ
2024-11-22T00:00:00Z,4493655.0,NZ
2024-12-22T00:00:00Z,4520960.0,NZ
2025-01-22T00:00:00Z,4559087.0,NZ
2025-02-22T00:00:00Z,4600240.0,NZ
2025-03-22T00:00:00Z,4669784.0,NZ
2025-04-22T00:00:00Z,4735400.0,NZ
2025-05-22T00:00:00Z,4798970.0,NZ
2025-06-22T00:00:00Z,4864283.0,NZ
2025-07-22T00:00:00Z,4911810.0,NZ
2025-08-22T00:00:00Z,4942735.0,NZ
2025-09-22T00:00:00Z,4975640.0,NZ
2025-10-22T00:00:00Z,5002829.0,NZ
2008-01-22T00:00:00Z,371.0,CY
2008-02-22T00:00:00Z,413.0,CY
2008-03-22T00:00:00Z,413.0,CY
2008-04-22T00:00:00Z,414.0,CY
2008-05-22T00:00:00Z,424.0,CY
2008-06-22T00:00:00Z,436.0,CY
2008-07-22T00:00:00Z,438.0,CY
2008-08-22T00:00:00Z,486.0,CY
2008-09-22T00:00:00Z,533.0,CY
2008-10-22T00:00:00Z,632.0,CY
2008-11-22T00:00:00Z,647.0,CY
2008-12-22T00:00:00Z,668.0,CY
2009-01-22T00:00:00Z,680.0,CY
2009-02-22T00:00:00Z,694.0,CY
2009-03-22T00:00:00Z,700.0,CY
2009-04-22T00:00:00Z,735.0,CY
2009-05-22T00:00:00Z,816.0,CY
2009-06-22T00:00:00Z,821.0,CY
2009-07-22T00:00:00Z,821.0,CY
2009-08-22T00:00:00Z,822.0,CY
2009-09-22T00:00:00Z,825.0,CY
2009-10-22T00:00:00Z,824.0,CY
2009-11-22T00:00:00Z,868.0,CY
2009-12-22T00:00:00Z,1023.0,CY
2010-01-22T00:00:00Z,1031.0,CY
